Date,sigma,expand_threshold,regime
2020-03-04,0.015818564272945645,0.012803186750279132,1
2020-03-05,0.014941957112510172,0.012811290359651364,1
2020-03-06,0.01454365466167616,0.01281697535560737,1
2020-03-09,0.013653999950255277,0.012817695050223336,1
2020-03-10,0.014645157308420404,0.012823797082479068,1
2020-03-11,0.014432566414472617,0.012839461155271521,1
2020-03-12,0.01367726093365903,0.012857414840306268,1
2020-03-13,0.013576522380455456,0.012858933578097536,1
2020-03-16,0.013100755965149861,0.012859415103432198,1
2020-03-17,0.014907802486130647,0.01286327992894211,1
2020-03-18,0.013989634584286552,0.012870903006926128,1
2020-03-19,0.013635321103376254,0.01288000784391165,1
2020-03-20,0.012947779629896934,0.012885666500654638,1
2020-03-23,0.012736718042458784,0.012884251836468892,0
2020-03-24,0.01469507546776804,0.012891757128236842,1
2020-03-25,0.014368044175670678,0.012900384620186948,1
2020-03-26,0.014380661716173769,0.012913488374048652,1
2020-03-27,0.01368598915537689,0.01293850094812364,1
2020-03-30,0.012921504670922545,0.012935101692683422,0
2020-03-31,0.01324943916518445,0.012938992858731823,1
2020-04-01,0.01251307100425338,0.012938828888529095,0
2020-04-02,0.01197368780423523,0.012938664918326369,0
2020-04-03,0.012508893191412664,0.01293850094812364,0
2020-04-07,0.011936736789951632,0.012935101692683422,0
2020-04-08,0.013547479823817994,0.012938992858731823,1
2020-04-09,0.012818802334906404,0.012938828888529095,0
2020-04-10,0.01231317132169168,0.012938664918326369,0
2020-04-13,0.012975904846757733,0.012939320799137278,1
2020-04-14,0.012443370432127543,0.01293915682893455,0
2020-04-15,0.012575627621219769,0.012938992858731823,0
2020-04-16,0.012042774934017252,0.012938828888529095,0
2020-04-17,0.0115204133520894,0.012938664918326369,0
2020-04-20,0.011041053780421124,0.01293850094812364,0
2020-04-21,0.011047504498159446,0.012935101692683422,0
2020-04-22,0.010740180867087761,0.012931702437243203,0
2020-04-23,0.010683807919479647,0.012928303181802984,0
2020-04-24,0.010421596858738813,0.012924903926362766,0
2020-04-27,0.011345884141941045,0.012921504670922545,0
2020-04-28,0.011062355689172052,0.012918650782844017,0
2020-04-29,0.01198845750567705,0.01291579689476549,0
2020-04-30,0.011441851406637078,0.012912943006686961,0
2020-05-06,0.012105920995143318,0.012910089118608433,0
2020-05-07,0.012185543567337653,0.012907235230529904,0
2020-05-08,0.011610060071091133,0.012904951693748919,0
2020-05-11,0.0114499784155164,0.012902668156967933,0
2020-05-12,0.010979772827132934,0.012900384620186948,0
2020-05-13,0.010595642899523732,0.012898101083405963,0
2020-05-14,0.010372625200388537,0.012895817546624977,0
2020-05-15,0.010395575421603824,0.01289378733743091,0
2020-05-18,0.01013137834503703,0.012891757128236842,0
2020-05-19,0.010000718594618516,0.012889726919042775,0
2020-05-20,0.010223089837353722,0.012887696709848706,0
2020-05-21,0.010324208186676554,0.012885666500654638,0
2020-05-22,0.010452607096806921,0.012884251836468892,0
2020-05-25,0.01115774234871502,0.012882837172283144,0
2020-05-26,0.010745424607460464,0.012881422508097398,0
2020-05-27,0.011557374623352877,0.01288000784391165,0
2020-05-28,0.011092819331034478,0.012878593179725902,0
2020-05-29,0.010763875322146909,0.012876029788792645,0
2020-06-01,0.01055143587280221,0.012873466397859386,0
2020-06-02,0.012268060745413,0.012870903006926128,0
2020-06-03,0.0117313098958506,0.012868339615992869,0
2020-06-04,0.01121448186473184,0.01286577622505961,0
2020-06-05,0.010803984879809818,0.01286452807700086,0
2020-06-08,0.010455503623728204,0.01286327992894211,0
2020-06-09,0.010192643079067731,0.012862031780883363,0
2020-06-10,0.010032562875902094,0.012860783632824613,0
2020-06-11,0.00987843670009911,0.012859535484765863,0
2020-06-12,0.009793731835455578,0.012859415103432198,0
2020-06-15,0.009653037838887706,0.012859294722098532,0
2020-06-16,0.00957324726585383,0.012859174340764867,0
2020-06-17,0.010524630274607798,0.012859053959431202,0
2020-06-18,0.010277504276209241,0.012858933578097536,0
2020-06-19,0.010042060872017982,0.01285855389364972,0
2020-06-22,0.009900353248310442,0.012858174209201902,0
2020-06-23,0.00973752280399854,0.012857794524754086,0
2020-06-24,0.009638887894997755,0.012857414840306268,0
2020-06-29,0.009599474266272185,0.012857035155858452,0
2020-06-30,0.009692545577837983,0.012851177155662809,0
2020-07-01,0.010474317918130647,0.012845319155467163,0
2020-07-02,0.010277496719167792,0.012839461155271521,0
2020-07-03,0.010773347492795465,0.012833603155075875,0
2020-07-06,0.010874421479592665,0.012827745154880228,0
2020-07-07,0.013952838981445347,0.012851177155662809,1
2020-07-08,0.013277117502615909,0.012858174209201902,1
2020-07-09,0.013397582050000906,0.012859174340764867,1
2020-07-10,0.013854268588410061,0.012860783632824613,1
2020-07-13,0.013145392171689706,0.01286577622505961,1
2020-07-14,0.014305909017409822,0.012876029788792645,1
2020-07-15,0.013483692633528199,0.012882837172283144,1
2020-07-16,0.013848200727149982,0.012889726919042775,1
2020-07-17,0.01586652827932363,0.012898101083405963,1
2020-07-20,0.01483124868065678,0.012907235230529904,1
2020-07-21,0.015569614389586412,0.012918650782844017,1
2020-07-22,0.014588965930461675,0.012931702437243203,1
2020-07-23,0.013730125019024805,0.012938828888529095,1
2020-07-24,0.012950594306108086,0.01294101256528921,1
2020-07-27,0.014993030211602382,0.012947779629896934,1
2020-07-28,0.014049338847724453,0.012950031370865856,1
2020-07-29,0.013456877468202656,0.012964791271764302,1
2020-07-30,0.013740295235481856,0.012974915488024161,1
2020-07-31,0.01294195219488813,0.012974585701779636,0
2020-08-03,0.012574452405220184,0.012974255915535112,0
2020-08-04,0.013683853829173613,0.012975575060513209,1
2020-08-05,0.01292425659938094,0.012975245274268684,0
2020-08-06,0.012480656465429426,0.012974915488024161,0
2020-08-07,0.011852653590907123,0.012974585701779636,0
2020-08-10,0.011725989516533116,0.012974255915535112,0
2020-08-11,0.011412746440512989,0.012969523593649708,0
2020-08-12,0.011953634611481715,0.012964791271764302,0
2020-08-13,0.011535487274578584,0.012960058949878898,0
2020-08-14,0.011165211842199428,0.012955326627993492,0
2020-08-17,0.010929646248510219,0.012950594306108086,0
2020-08-18,0.011727282648586225,0.012950031370865856,0
2020-08-19,0.0114024841213102,0.012949468435623626,0
2020-08-20,0.011569932321828055,0.012948905500381396,0
2020-08-21,0.011449398310363306,0.012948342565139164,0
2020-08-24,0.011128293777023892,0.012947779629896934,0
2020-08-25,0.010857558351774967,0.012946614142895174,0
2020-08-26,0.010494488606270358,0.012945448655893413,0
2020-08-27,0.011606601769161647,0.012944283168891652,0
2020-08-28,0.011510015885049659,0.01294311768188989,0
2020-08-31,0.011288994613298192,0.01294195219488813,0
2020-09-01,0.010850268009083078,0.012941425915737959,0
2020-09-02,0.01061295880047704,0.012940899636587788,0
2020-09-03,0.010441671551103,0.01294037335743762,0
2020-09-04,0.010505616472209269,0.012939847078287449,0
2020-09-07,0.01022321730372491,0.012939320799137278,0
2020-09-08,0.010420138510977634,0.01293915682893455,0
2020-09-09,0.010566515163700973,0.012938992858731823,0
2020-09-10,0.012264022392029011,0.012938828888529095,0
2020-09-11,0.01453838625843226,0.012939847078287449,1
2020-09-14,0.013971158598601003,0.01294195219488813,1
2020-09-15,0.013590217839975861,0.012946614142895174,1
2020-09-16,0.01282480019688255,0.012945448655893413,0
2020-09-17,0.012232456062914671,0.012944283168891652,0
2020-09-18,0.011649332748041821,0.01294311768188989,0
2020-09-21,0.011644025539617192,0.01294195219488813,0
2020-09-22,0.011152199474981299,0.012941425915737959,0
2020-09-23,0.011487906619295808,0.012940899636587788,0
2020-09-24,0.01114158910613349,0.01294037335743762,0
2020-09-25,0.01269275647488841,0.012939847078287449,0
2020-09-28,0.012103888396911676,0.012939320799137278,0
2020-09-29,0.01208817127695658,0.01293915682893455,0
2020-09-30,0.01164303662307212,0.012938992858731823,0
2020-10-09,0.011160812342653861,0.012938828888529095,0
2020-10-12,0.013055706910350273,0.012939847078287449,1
2020-10-13,0.014051817100928756,0.01294195219488813,1
2020-10-14,0.013237465577299648,0.012946614142895174,1
2020-10-15,0.012572293452473056,0.012945448655893413,0
2020-10-16,0.012055402361564325,0.012944283168891652,0
2020-10-19,0.01148955642234532,0.01294311768188989,0
2020-10-20,0.0110906255558953,0.01294195219488813,0
2020-10-21,0.011073851685652464,0.012941425915737959,0
2020-10-22,0.011107376130372921,0.012940899636587788,0
2020-10-23,0.010738073368198587,0.01294037335743762,0
2020-10-26,0.010977701558505056,0.012939847078287449,0
2020-10-27,0.010600409414277989,0.012939320799137278,0
2020-10-28,0.010285729631825953,0.01293915682893455,0
2020-10-29,0.01004828043860879,0.012938992858731823,0
2020-10-30,0.009891289896175645,0.012938828888529095,0
2020-11-02,0.012139348562068554,0.012938664918326369,0
2020-11-03,0.011562047109322333,0.01293850094812364,0
2020-11-04,0.01214222777490518,0.012935652078375102,0
2020-11-05,0.011575601795119178,0.01293280320862656,0
2020-11-06,0.011952620943449071,0.012929954338878022,0
2020-11-09,0.011632673476381668,0.01292710546912948,0
2020-11-10,0.012314383600314022,0.01292425659938094,0
2020-11-11,0.011926475274830418,0.01292370621368926,0
2020-11-12,0.01172586968677916,0.012923155827997582,0
2020-11-13,0.01121495706469153,0.012922605442305904,0
2020-11-16,0.010785920132218801,0.012922055056614224,0
2020-11-17,0.010819256183420263,0.012921504670922545,0
2020-11-18,0.010616522559455364,0.012918650782844017,0
2020-11-19,0.01036311350212176,0.01291579689476549,0
2020-11-20,0.010132033518176512,0.012912943006686961,0
2020-11-23,0.010038421490327838,0.012910089118608433,0
2020-11-24,0.009904926074014143,0.012907235230529904,0
2020-11-25,0.00973939862512107,0.012904951693748919,0
2020-11-26,0.010380672349926423,0.012902668156967933,0
2020-11-27,0.010186776009368754,0.012900384620186948,0
2020-11-30,0.00995906599667199,0.012898101083405963,0
2020-12-01,0.009817104550242291,0.012895817546624977,0
2020-12-02,0.010388317171750377,0.01289378733743091,0
2020-12-03,0.010135326408196144,0.012891757128236842,0
2020-12-04,0.009936156849191576,0.012889726919042775,0
2020-12-07,0.00978285513935255,0.012887696709848706,0
2020-12-08,0.009774447489484186,0.012885666500654638,0
2020-12-09,0.009657922560869883,0.012884251836468892,0
2020-12-10,0.010948144391618255,0.012882837172283144,0
2020-12-11,0.010567691325116478,0.012881422508097398,0
2020-12-14,0.011239181353881373,0.01288000784391165,0
2020-12-15,0.01095566344696291,0.012878593179725902,0
2020-12-16,0.010581617961841889,0.012876029788792645,0
2020-12-17,0.01074432009091823,0.012873466397859386,0
2020-12-18,0.010681067331202571,0.012870903006926128,0
2020-12-21,0.010412506468838107,0.012868339615992869,0
2020-12-22,0.010506220681907612,0.01286577622505961,0
2020-12-23,0.011688847350465954,0.01286452807700086,0
2020-12-24,0.01122380420199179,0.01286327992894211,0
2020-12-25,0.011838045556895329,0.012862031780883363,0
2020-12-28,0.01156084818404127,0.012860783632824613,0
2020-12-29,0.01143762007581836,0.012859535484765863,0
2020-12-30,0.010991416493853164,0.012859415103432198,0
2020-12-31,0.010659724882900986,0.012859294722098532,0
2021-01-04,0.010973448998406273,0.012859174340764867,0
2021-01-05,0.011260857204042116,0.012859053959431202,0
2021-01-06,0.010827072034120566,0.012858933578097536,0
2021-01-07,0.011019844160556944,0.01285855389364972,0
2021-01-08,0.012453394657721611,0.012858174209201902,0
2021-01-11,0.011827589455830189,0.012857794524754086,0
2021-01-12,0.012677596170692465,0.012857414840306268,0
2021-01-13,0.012174096359427993,0.012857035155858452,0
2021-01-14,0.01217046620549068,0.012851177155662809,0
2021-01-15,0.011603851612962351,0.012845319155467163,0
2021-01-18,0.011646496813395683,0.012839461155271521,0
2021-01-19,0.011847377056533463,0.012833603155075875,0
2021-01-20,0.011357038059283736,0.012827745154880228,0
2021-01-21,0.010932737229179668,0.012827156163280692,0
2021-01-22,0.010706856260167092,0.012826567171681156,0
2021-01-25,0.01076757528155881,0.012825978180081622,0
2021-01-26,0.011193816989699177,0.012825389188482085,0
2021-01-27,0.011015126986732649,0.01282480019688255,0
2021-01-28,0.010633323163527292,0.01282360062448732,0
2021-01-29,0.010922085658175283,0.012822401052092092,0
2021-02-01,0.011259345294832463,0.012821201479696863,0
2021-02-02,0.010900624066824419,0.012820001907301632,0
2021-02-03,0.010546817594628359,0.012818802334906404,0
2021-02-04,0.011051101137051126,0.012818616862700588,0
2021-02-05,0.011692596175332493,0.012818431390494774,0
2021-02-08,0.011647626311292524,0.012818245918288958,0
2021-02-09,0.011147615110710128,0.012818060446083144,0
2021-02-10,0.011685057004717265,0.012817874973877328,0
2021-02-18,0.011316298235099118,0.012817695050223336,0
2021-02-19,0.012772892899072465,0.012817515126569345,0
2021-02-22,0.013621915322634664,0.012818245918288958,1
2021-02-23,0.012998862356415264,0.012820001907301632,1
2021-02-24,0.012386251065360376,0.012818802334906404,0
2021-02-25,0.011770216400146631,0.012818616862700588,0
2021-02-26,0.011357558420744263,0.012818431390494774,0
2021-03-01,0.01096671898903264,0.012818245918288958,0
2021-03-02,0.012017336227972015,0.012818060446083144,0
2021-03-03,0.01155246839577343,0.012817874973877328,0
2021-03-04,0.011571836907991843,0.012817695050223336,0
2021-03-05,0.011312683610121919,0.012817515126569345,0
2021-03-08,0.011091126673277014,0.012817335202915352,0
2021-03-09,0.011148057827889633,0.01281715527926136,0
2021-03-10,0.012488568376911105,0.01281697535560737,0
2021-03-11,0.012192766384228431,0.012815554106618368,0
2021-03-12,0.012594654448271205,0.012814132857629367,0
2021-03-15,0.011951605569021018,0.012812711608640366,0
2021-03-16,0.011412162518382818,0.012811290359651364,0
2021-03-17,0.011499078282638842,0.012809869110662363,0
2021-03-18,0.01111780397340386,0.012807641657201286,0
2021-03-19,0.010711833561625028,0.012805414203740208,0
2021-03-22,0.01040262097132742,0.012803186750279132,0
2021-03-23,0.011158419923057083,0.012800959296818055,0
2021-03-24,0.01117264932669147,0.012798731843356977,0
2021-03-25,0.010979485852404375,0.012798596757136873,0
2021-03-26,0.010631557496198889,0.012798461670916769,0
2021-03-29,0.01091320192556582,0.012798326584696667,0
2021-03-30,0.010547173718229504,0.012798191498476563,0
2021-03-31,0.010487891937461812,0.012798056412256459,0
2021-04-01,0.010225231053770075,0.012797039939588641,0
2021-04-02,0.010008801922279986,0.012796023466920822,0
2021-04-06,0.009874179680182804,0.012795006994253002,0
2021-04-07,0.010203328702610275,0.012793990521585185,0
2021-04-08,0.010207072194596075,0.012792974048917365,0
2021-04-09,0.010198232036228994,0.012792918871178447,0
2021-04-12,0.009969158000862158,0.01279286369343953,0
2021-04-13,0.010442781279484786,0.012792808515700613,0
2021-04-14,0.01040474933168157,0.012792753337961696,0
2021-04-15,0.010631219155621506,0.012792698160222778,0
2021-04-16,0.010368826765295078,0.01279248566266408,0
2021-04-19,0.010968373907180662,0.012792273165105386,0
2021-04-20,0.011061493360705655,0.012792060667546689,0
2021-04-21,0.010720510276504861,0.012791848169987994,0
2021-04-22,0.010427839497322107,0.012791635672429297,0
2021-04-23,0.010193987418653265,0.012791229636843222,0
2021-04-26,0.010315251262307283,0.012790823601257148,0
2021-04-27,0.01017263044416469,0.012790417565671073,0
2021-04-28,0.010207272551628137,0.012790011530084999,0
2021-04-29,0.009989829170077907,0.012789605494498923,0
2021-04-30,0.009861231678342448,0.01278914410691964,0
2021-05-06,0.010043771676835673,0.012788682719340359,0
2021-05-07,0.009930715031691335,0.012788221331761076,0
2021-05-10,0.009815873304147208,0.012787759944181794,0
2021-05-11,0.00979062444462846,0.012787298556602511,0
2021-05-12,0.009731402642857503,0.012784417425096502,0
2021-05-13,0.010059453673121428,0.012781536293590494,0
2021-05-14,0.00996500930859079,0.012778655162084485,0
2021-05-17,0.010412276313186314,0.012775774030578476,0
2021-05-18,0.010563746483277608,0.012772892899072465,0
2021-05-19,0.01034598750106034,0.01277163139265639,0
2021-05-20,0.010094336884850296,0.012770369886240316,0
2021-05-21,0.009977876538446073,0.012769108379824241,0
2021-05-24,0.00979974953174848,0.012767846873408166,0
2021-05-25,0.00982038211539267,0.012766585366992092,0
2021-05-26,0.009902896092929924,0.012765995737041257,0
2021-05-27,0.009912524955647754,0.01276540610709042,0
2021-05-28,0.009906475230798411,0.012764816477139585,0
2021-05-31,0.00983442013710739,0.012764226847188748,0
2021-06-01,0.010099962555478967,0.012763637217237913,0
2021-06-02,0.010094975771385722,0.012759111517930546,0
2021-06-03,0.01016882585992384,0.012754585818623175,0
2021-06-04,0.009945398741272374,0.012750060119315808,0
2021-06-07,0.009781037206626738,0.012745534420008437,0
2021-06-08,0.009892143424398949,0.012741008720701066,0
2021-06-09,0.009734835210352228,0.01274085295837839,0
2021-06-10,0.009624509007097493,0.01274069719605571,0
2021-06-11,0.009574708040951969,0.012740541433733033,0
2021-06-15,0.009678979859873269,0.012740385671410354,0
2021-06-16,0.010016915715349246,0.012740229909087677,0
2021-06-17,0.010379439213933403,0.012739527535761899,0
2021-06-18,0.01022109220010733,0.01273882516243612,0
2021-06-21,0.010219137377961117,0.012738122789110342,0
2021-06-22,0.010411575943680789,0.012737420415784562,0
2021-06-23,0.010289932695015713,0.012736718042458784,0
2021-06-24,0.010079869723200878,0.012735943172162246,0
2021-06-25,0.010004909366547155,0.012735168301865708,0
2021-06-28,0.009832969830492082,0.01273439343156917,0
2021-06-29,0.009747485199307288,0.012733618561272631,0
2021-06-30,0.00999396448389936,0.012732843690976093,0
2021-07-01,0.00995407667227028,0.012732207866806414,0
2021-07-02,0.01064039389460811,0.012731572042636734,0
2021-07-05,0.010410949762931221,0.012730936218467057,0
2021-07-06,0.010727982080022675,0.012730300394297378,0
2021-07-07,0.01039505995884072,0.012729664570127698,0
2021-07-08,0.010305901175431826,0.012727476552788504,0
2021-07-09,0.010189942458048575,0.012725288535449308,0
2021-07-12,0.010141143402518416,0.012723100518110111,0
2021-07-13,0.010500691997787494,0.012720912500770915,0
2021-07-14,0.010369020809128044,0.012718724483431719,0
2021-07-15,0.01036142927025899,0.012716738713456285,0
2021-07-16,0.01028456443732897,0.01271475294348085,0
2021-07-19,0.0100474382166447,0.012712767173505415,0
2021-07-20,0.009868366974857204,0.01271078140352998,0
2021-07-21,0.00973799842762607,0.012708795633554544,0
2021-07-22,0.010168355824971618,0.012708599162321444,0
2021-07-23,0.010026611768926372,0.012708402691088343,0
2021-07-26,0.010363205209941153,0.012708206219855245,0
2021-07-27,0.010961864619239908,0.012708009748622144,0
2021-07-28,0.011853220381588784,0.012707813277389044,0
2021-07-29,0.01274971037663621,0.012708599162321444,1
2021-07-30,0.013339289033917194,0.01271475294348085,1
2021-08-02,0.012753379779333345,0.012723100518110111,1
2021-08-03,0.012914750064459633,0.012730300394297378,1
2021-08-04,0.012235001051885859,0.012729664570127698,0
2021-08-05,0.011930683812237471,0.012727476552788504,0
2021-08-06,0.011529292902560162,0.012725288535449308,0
2021-08-09,0.01104722225374657,0.012723100518110111,0
2021-08-10,0.011144016065693412,0.012720912500770915,0
2021-08-11,0.011151060594484827,0.012718724483431719,0
2021-08-12,0.010892431660735271,0.012716738713456285,0
2021-08-13,0.010542233259053735,0.01271475294348085,0
2021-08-16,0.01024008529892708,0.012712767173505415,0
2021-08-17,0.010011301037982829,0.01271078140352998,0
2021-08-18,0.01177949253525325,0.012708795633554544,0
2021-08-19,0.0115235573899124,0.012708599162321444,0
2021-08-20,0.011073695373516303,0.012708402691088343,0
2021-08-23,0.010788481988448576,0.012708206219855245,0
2021-08-24,0.012174217241654003,0.012708009748622144,0
2021-08-25,0.01166974810711309,0.012707813277389044,0
2021-08-26,0.011342823734667266,0.012705346785728634,0
2021-08-27,0.011000686442889136,0.012702880294068223,0
2021-08-30,0.010616064948616288,0.012700413802407811,0
2021-08-31,0.010305180117671476,0.0126979473107474,0
2021-09-01,0.010050632890652627,0.012695480819086988,0
2021-09-02,0.00989489638257549,0.012694935950247272,0
2021-09-03,0.010304802524169378,0.012694391081407557,0
2021-09-06,0.010060983802869617,0.012693846212567842,0
2021-09-07,0.010341368858847575,0.012693301343728125,0
2021-09-08,0.010649882032962257,0.01269275647488841,0
2021-09-09,0.01064419780670011,0.012691195839680817,0
2021-09-10,0.010324574320360692,0.012689635204473223,0
2021-09-13,0.010204278442862131,0.01268807456926563,0
2021-09-14,0.010124628735950847,0.012686513934058037,0
2021-09-15,0.010408465355243278,0.012684953298850443,0
2021-09-16,0.010319331409087034,0.012683481873218848,0
2021-09-17,0.010842890010281537,0.012682010447587252,0
2021-09-22,0.01053166574954977,0.012680539021955657,0
2021-09-23,0.010305710051641945,0.01267906759632406,0
2021-09-24,0.010291011820309956,0.012677596170692465,0
2021-09-27,0.011190550139127184,0.012672423899692187,0
2021-09-28,0.012941983080616727,0.012682010447587252,1
2021-09-29,0.012284492227046402,0.012680539021955657,0
2021-09-30,0.013597130096723493,0.012686513934058037,1
2021-10-08,0.01364942473039755,0.01269275647488841,1
2021-10-11,0.013346395998195535,0.012694935950247272,1
2021-10-12,0.01260338799331594,0.012694391081407557,0
2021-10-13,0.012556406716288004,0.012693846212567842,0
2021-10-14,0.011929838702239156,0.012693301343728125,0
2021-10-15,0.011468781581614606,0.01269275647488841,0
2021-10-18,0.011211122230697312,0.012691195839680817,0
2021-10-19,0.010998361329448883,0.012689635204473223,0
2021-10-20,0.010683765675342594,0.01268807456926563,0
2021-10-21,0.010379402990324471,0.012686513934058037,0
2021-10-22,0.010210974443404934,0.012684953298850443,0
2021-10-25,0.010315330232990895,0.012683481873218848,0
2021-10-26,0.010238818628442033,0.012682010447587252,0
2021-10-27,0.010064483626061922,0.012680539021955657,0
2021-10-28,0.010977263177986809,0.01267906759632406,0
2021-10-29,0.011648970038778635,0.012677596170692465,0
2021-11-01,0.011828644461312836,0.012672423899692187,0
2021-11-02,0.011713474818364237,0.012667251628691908,0
2021-11-03,0.011722145035019052,0.012662079357691633,0
2021-11-04,0.011340822925601061,0.012656907086691352,0
2021-11-05,0.01146734678808498,0.012651734815691073,0
2021-11-08,0.011071313752096683,0.01264975907437019,0
2021-11-09,0.010809438212155704,0.012647783333049306,0
2021-11-10,0.010851319091342309,0.012645807591728422,0
2021-11-11,0.01060586302929045,0.012643831850407537,0
2021-11-12,0.010635833563030389,0.012641856109086653,0
2021-11-15,0.010623758328852744,0.012640957969755964,0
2021-11-16,0.010608745277180493,0.012640059830425276,0
2021-11-17,0.010540352918130005,0.012639161691094587,0
2021-11-18,0.01092942724288733,0.012638263551763899,0
2021-11-19,0.010725361842109513,0.01263736541243321,0
2021-11-22,0.010865949730715056,0.012632738344412562,0
2021-11-23,0.010712841007568905,0.012628111276391912,0
2021-11-24,0.010428851184684118,0.012623484208371264,0
2021-11-25,0.01021742379373298,0.012618857140350614,0
2021-11-26,0.009981544356324644,0.012614230072329964,0
2021-11-29,0.009826923060545258,0.01261206165652716,0
2021-11-30,0.009682363571180585,0.012609893240724354,0
2021-12-01,0.00988560918524996,0.01260772482492155,0
2021-12-02,0.010270724841438695,0.012605556409118746,0
2021-12-03,0.010499672816645732,0.01260338799331594,0
2021-12-06,0.010271821846200091,0.012603069408034843,0
2021-12-07,0.01077402320142565,0.012602750822753746,0
2021-12-08,0.010533594332229178,0.012602432237472648,0
2021-12-09,0.010723793319238508,0.01260211365219155,0
2021-12-10,0.010471037692625964,0.012601795066910454,0
2021-12-13,0.010243322069387707,0.01260130401204299,0
2021-12-14,0.010075499413451799,0.012600812957175528,0
2021-12-15,0.00999681109468713,0.012600321902308064,0
2021-12-16,0.009831526238838355,0.012599830847440601,0
2021-12-17,0.010051227565692116,0.012599339792573138,0
2021-12-20,0.010069930356851995,0.012598474911836629,0
2021-12-21,0.010305113120421323,0.012597610031100118,0
2021-12-22,0.011051424607731675,0.012596745150363608,0
2021-12-23,0.0106988436243773,0.012595880269627099,0
2021-12-24,0.010469927000940816,0.012595015388890587,0
2021-12-27,0.01124032611447366,0.012594943200766711,0
2021-12-28,0.010883928177990929,0.012594871012642835,0
2021-12-29,0.01063379027331251,0.012594798824518957,0
2021-12-30,0.010315289251314206,0.012594726636395081,0
2021-12-31,0.010395788217249657,0.012594654448271205,0
2022-01-04,0.010250815866831265,0.012591609492930596,0
2022-01-05,0.010636586177424379,0.012588564537589985,0
2022-01-06,0.010993133212283821,0.012585519582249374,0
2022-01-07,0.010877607275070708,0.012582474626908762,0
2022-01-10,0.01136985804899429,0.012579429671568151,0
2022-01-11,0.011144397439786315,0.012579124392066139,0
2022-01-12,0.010787162491032256,0.012578819112564126,0
2022-01-13,0.011060463597619757,0.012578513833062115,0
2022-01-14,0.010916952617735308,0.012578208553560103,0
2022-01-17,0.010683351226899207,0.01257790327405809,0
2022-01-18,0.011141763880568154,0.012577448143490426,0
2022-01-19,0.011273128904416696,0.012576993012922762,0
2022-01-20,0.010838300104484343,0.012576537882355097,0
2022-01-21,0.012185928438111029,0.012576082751787433,0
2022-01-24,0.011940468950018207,0.012575627621219769,0
2022-01-25,0.011420656563651228,0.012575392578019852,0
2022-01-26,0.01455035154012233,0.012576993012922762,1
2022-01-27,0.013729084754469476,0.012578513833062115,1
2022-01-28,0.014741513729002655,0.012582474626908762,1
2022-02-07,0.014089766485649665,0.012594654448271205,1
2022-02-08,0.013656409108017818,0.012594943200766711,1
2022-02-09,0.013348448867740153,0.012597610031100118,1
2022-02-10,0.013051292941925495,0.012600321902308064,1
2022-02-11,0.012350163257665376,0.012599830847440601,0
2022-02-14,0.01265926116346498,0.012601795066910454,1
2022-02-15,0.012003314992823866,0.01260130401204299,0
2022-02-16,0.011483269288361178,0.012600812957175528,0
2022-02-17,0.011510811150560494,0.012600321902308064,0
2022-02-18,0.011061086214660516,0.012599830847440601,0
2022-02-21,0.010886111799658663,0.012599339792573138,0
2022-02-22,0.011216716805043334,0.012598474911836629,0
2022-02-23,0.01117778397895553,0.012597610031100118,0
2022-02-24,0.011442057074508443,0.012596745150363608,0
2022-02-25,0.01254153416048632,0.012595880269627099,0
2022-02-28,0.012121571219377594,0.012595015388890587,0
2022-03-01,0.011543768720204501,0.012594943200766711,0
2022-03-02,0.011306820207371305,0.012594871012642835,0
2022-03-03,0.010942336406786877,0.012594798824518957,0
2022-03-04,0.010567230915763337,0.012594726636395081,0
2022-03-07,0.01078910589535528,0.012594654448271205,0
2022-03-08,0.011185431118433271,0.012591609492930596,0
2022-03-09,0.013389521632299728,0.012594871012642835,1
2022-03-10,0.013040730856210532,0.012596745150363608,1
2022-03-11,0.01301318568845698,0.012599830847440601,1
2022-03-14,0.012414335590799342,0.012599339792573138,0
2022-03-15,0.01340141928955273,0.01260130401204299,1
2022-03-16,0.01645050422767046,0.012602750822753746,1
2022-03-17,0.016437015907688052,0.01260772482492155,1
2022-03-18,0.01573986752022223,0.012618857140350614,1
2022-03-21,0.015004125697834238,0.01263736541243321,1
2022-03-22,0.014327733800143159,0.012640957969755964,1
2022-03-23,0.013460707846618812,0.012647783333049306,1
2022-03-24,0.012709741457478782,0.012654745354800637,1
2022-03-25,0.012361922865680887,0.012653240085245855,0
2022-03-28,0.011784704589989531,0.012651734815691073,0
2022-03-29,0.011304196863900898,0.01264975907437019,0
2022-03-30,0.011137179697652743,0.012647783333049306,0
2022-03-31,0.011467944257606767,0.012645807591728422,0
2022-04-01,0.011004579880533718,0.012643831850407537,0
2022-04-06,0.010628622517906996,0.012641856109086653,0
2022-04-07,0.010781137016924491,0.012640957969755964,0
2022-04-08,0.012065787739908239,0.012640059830425276,0
2022-04-11,0.011616549982284737,0.012639161691094587,0
2022-04-12,0.01317229774893799,0.012643831850407537,1
2022-04-13,0.013103678411464315,0.012651734815691073,1
2022-04-14,0.01321068862700555,0.012657755893910197,1
2022-04-15,0.012651267086183457,0.012656250624355417,0
2022-04-18,0.012711468776674778,0.012666595166355975,1
2022-04-19,0.012125581003443419,0.012662928164910476,0
